mgnet	weight	node_i	node_j	link_type	crossing_communities	source_i	type_i	path_taxs_i	kingdom_i	phylum_i	class_i	order_i	family_i	genus_i	species_gtdb_i	human_gut_i	is_from_gut_i	group_amr_i	biocide_class_amr_i	class_amr_i	cluster_representative_i	cluster_version_i	metal_class_amr_i	resistance_type_i	source_j	type_j	path_taxs_j	kingdom_j	phylum_j	class_j	order_j	family_j	genus_j	species_gtdb_j	human_gut_j	is_from_gut_j	group_amr_j	biocide_class_amr_j	class_amr_j	cluster_representative_j	cluster_version_j	metal_class_amr_j	resistance_type_j
mOTU-Functional	0.6224693260522738	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_11760	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6329986693142224	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_11971	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_11971_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6865413046904307	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_12357	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_12357_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7480022099050692	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_12968	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6185975866216926	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_13175	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_13175_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.8033322699022708	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_13352	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6410911019002928	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_13367	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13367_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6057581396412591	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_13598	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.7090121162274432	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_13766	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13766_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6702504595658768	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_13770	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6832723794200308	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_13941	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.643110780628751	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_6650	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_6650_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7107906024927293	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_8085	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other/tetracycline	pan_8085_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6477301928383444	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_8126	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_8126_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6506243910645771	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_8348	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_8348_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6740598134088028	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_8437	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8437_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6368691840946445	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_9208	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_9208_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6749417364734487	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_9635	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6137372443739612	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_9647	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_9647_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6585656350219027	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_9658	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6130185973941766	Clostridiales sp. [uncultured Ruminococcus sp./Ruminococcus sp. Marseille-P/uncultured Clostridium s	pan_11062	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;328	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__Blautia_A faecis	Blautia_A faecis	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6135322347564017	Clostridiales species incertae sedis	pan_10790	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_10790_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6864064977456338	Clostridiales species incertae sedis	pan_10968	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_10968_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6189765522277746	Clostridiales species incertae sedis	pan_10984	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_10984_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6149260456830453	Clostridiales species incertae sedis	pan_11009	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_11009_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.703073636512286	Clostridiales species incertae sedis	pan_11561	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_11561_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6701144200186467	Clostridiales species incertae sedis	pan_11971	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_11971_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.717739569682427	Clostridiales species incertae sedis	pan_12357	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_12357_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6646558123113253	Clostridiales species incertae sedis	pan_12968	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6761973845957682	Clostridiales species incertae sedis	pan_13175	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_13175_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6319198161421582	Clostridiales species incertae sedis	pan_13269	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13269_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7191230028918125	Clostridiales species incertae sedis	pan_13289	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13289_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7352612677397136	Clostridiales species incertae sedis	pan_13352	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6771116734146215	Clostridiales species incertae sedis	pan_13367	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13367_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6125548525975283	Clostridiales species incertae sedis	pan_13753	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13753_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6516464888588088	Clostridiales species incertae sedis	pan_13766	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_13766_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7728767075181862	Clostridiales species incertae sedis	pan_13770	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6794992640886339	Clostridiales species incertae sedis	pan_13941	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6309229827216654	Clostridiales species incertae sedis	pan_6650	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_6650_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6528117991512029	Clostridiales species incertae sedis	pan_7382	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6192144126882407	Clostridiales species incertae sedis	pan_7431	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6777527062024984	Clostridiales species incertae sedis	pan_8085	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other/tetracycline	pan_8085_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7590530155666235	Clostridiales species incertae sedis	pan_8126	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	beta_lactam	pan_8126_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7087886811915795	Clostridiales species incertae sedis	pan_8348	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_8348_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7231654378786743	Clostridiales species incertae sedis	pan_8437	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_8437_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6550557956179123	Clostridiales species incertae sedis	pan_8672	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6348745788853549	Clostridiales species incertae sedis	pan_9198	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	fluoroquinolone/other	pan_9198_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6830933101194799	Clostridiales species incertae sedis	pan_9208	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	other	pan_9208_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.7113669912472026	Clostridiales species incertae sedis	pan_9635	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.664250699629117	Clostridiales species incertae sedis	pan_9658	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.650500104977966	Clostridiales species incertae sedis	pan_9813	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.62219444775745	Clostridiales species incertae sedis	pan_9819	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_9819_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6347642569914681	Clostridiales species incertae sedis	pan_10248	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	glycopeptide	pan_10248_v1.0.1	v1.0.1	NA	antimicrobial
mOTU-Functional	0.6648780783629462	Clostridiales species incertae sedis	pan_11062	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;0;0	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	NA	s__UBA1227 sp900545655	UBA1227 sp900545655	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	NA	NA	NA	NA	NA
mOTU-Functional	0.6020461295814421	Clostridium sp. [Clostridium sp. CAG:/Christensenellaceae bacterium Phil]	pan_10790	mOTU-Functional	FALSE	mOTU	mOTU	2;1239;186801;186802;0;1485;226	Bacteria	Bacillota	Clostridia	Eubacteriales	NA	Clostridium	s__Phil1 sp001940855	Phil1 sp001940855	TRUE	NA	NA	NA	NA	NA	NA	NA	amr	Functional	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Functional	NA	polymyxin	pan_10790_v1.0.1	v1.0.1	NA	antimicrobial
